CODI_PROVINCIA,PROVINCIA,CODI_MUNICIPI,MUNICIPI,ESTACIO,CODI_CONTAMINANT,ANY,MES,DIA,H01,V01,H02,V02,H03,V03,H04,V04,H05,V05,H06,V06,H07,V07,H08,V08,H09,V09,H10,V10,H11,V11,H12,V12,H13,V13,H14,V14,H15,V15,H16,V16,H17,V17,H18,V18,H19,V19,H20,V20,H21,V21,H22,V22,H23,V23,H24,V24
8,Barcelona,19,Barcelona,4,7,2019,10,1,6.0,V,1.0,V,1.0,V,3.0,V,1.0,V,3.0,V,24.0,V,35.0,V,57.0,V,81.0,V,,N,,N,13.0,V,6.0,V,5.0,V,4.0,V,7.0,V,5.0,V,5.0,V,1.0,V,2.0,V,3.0,V,2.0,V,,N
8,Barcelona,19,Barcelona,4,7,2019,10,2,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,5.0,V,13.0,V,16.0,V,9.0,V,9.0,V,6.0,V,3.0,V,4.0,V,3.0,V,4.0,V,3.0,V,3.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2019,10,3,1.0,V,11.0,V,12.0,V,4.0,V,1.0,V,1.0,V,1.0,V,3.0,V,8.0,V,9.0,V,6.0,V,8.0,V,10.0,V,9.0,V,6.0,V,3.0,V,4.0,V,4.0,V,5.0,V,4.0,V,6.0,V,10.0,V,9.0,V,32.0,V
8,Barcelona,19,Barcelona,4,7,2019,10,4,20.0,V,3.0,V,1.0,V,18.0,V,13.0,V,6.0,V,16.0,V,41.0,V,59.0,V,58.0,V,43.0,V,5.0,V,4.0,V,3.0,V,2.0,V,3.0,V,1.0,V,4.0,V,5.0,V,4.0,V,1.0,V,1.0,V,7.0,V,,N
8,Barcelona,19,Barcelona,4,7,2019,10,5,6.0,V,5.0,V,1.0,V,2.0,V,1.0,V,1.0,V,5.0,V,7.0,V,12.0,V,3.0,V,2.0,V,3.0,V,3.0,V,5.0,V,2.0,V,2.0,V,2.0,V,1.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,4,7,2019,10,6,1.0,V,8.0,V,4.0,V,2.0,V,1.0,V,11.0,V,10.0,V,9.0,V,11.0,V,11.0,V,3.0,V,1.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,3.0,V,3.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2019,10,7,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,6.0,V,19.0,V,11.0,V,5.0,V,6.0,V,8.0,V,10.0,V,12.0,V,9.0,V,8.0,V,6.0,V,6.0,V,8.0,V,14.0,V,24.0,V,27.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2019,10,8,1.0,V,1.0,V,1.0,V,1.0,V,6.0,V,19.0,V,22.0,V,54.0,V,83.0,V,87.0,V,76.0,V,18.0,V,12.0,V,14.0,V,8.0,V,6.0,V,6.0,V,7.0,V,5.0,V,4.0,V,2.0,V,2.0,V,5.0,V,3.0,V
8,Barcelona,19,Barcelona,4,7,2019,10,9,19.0,V,15.0,V,2.0,V,1.0,V,1.0,V,8.0,V,23.0,V,69.0,V,118.0,V,66.0,V,19.0,V,17.0,V,12.0,V,8.0,V,5.0,V,8.0,V,13.0,V,3.0,V,2.0,V,1.0,V,2.0,V,2.0,V,2.0,V,,N
8,Barcelona,19,Barcelona,4,7,2019,10,10,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,9.0,V,21.0,V,26.0,V,27.0,V,21.0,V,25.0,V,11.0,V,9.0,V,8.0,V,9.0,V,7.0,V,6.0,V,4.0,V,3.0,V,2.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,4,7,2019,10,11,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,8.0,V,37.0,V,47.0,V,50.0,V,34.0,V,21.0,V,31.0,V,32.0,V,23.0,V,15.0,V,10.0,V,10.0,V,7.0,V,4.0,V,2.0,V,3.0,V,1.0,V,,N
8,Barcelona,19,Barcelona,4,7,2019,10,12,12.0,V,48.0,V,36.0,V,27.0,V,27.0,V,23.0,V,18.0,V,30.0,V,39.0,V,30.0,V,24.0,V,7.0,V,4.0,V,2.0,V,3.0,V,1.0,V,1.0,V,2.0,V,3.0,V,1.0,V,2.0,V,1.0,V,2.0,V,,N
8,Barcelona,19,Barcelona,4,7,2019,10,13,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,1.0,V,3.0,V,3.0,V,4.0,V,2.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2019,10,14,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,5.0,V,13.0,V,5.0,V,4.0,V,14.0,V,10.0,V,4.0,V,4.0,V,1.0,V,7.0,V,2.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,2.0,V,,N
8,Barcelona,19,Barcelona,4,7,2019,10,15,4.0,V,7.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,3.0,V,4.0,V,8.0,V,6.0,V,4.0,V,4.0,V,4.0,V,3.0,V,4.0,V,12.0,V,2.0,V,2.0,V,1.0,V,2.0,V,2.0,V,3.0,V,1.0,V
8,Barcelona,19,Barcelona,4,7,2019,10,16,1.0,V,5.0,V,3.0,V,11.0,V,9.0,V,7.0,V,17.0,V,61.0,V,94.0,V,86.0,V,40.0,V,,N,,N,15.0,V,9.0,V,7.0,V,9.0,V,5.0,V,7.0,V,6.0,V,3.0,V,2.0,V,3.0,V,,N
8,Barcelona,19,Barcelona,4,7,2019,10,17,3.0,V,3.0,V,4.0,V,3.0,V,3.0,V,5.0,V,20.0,V,62.0,V,97.0,V,119.0,V,125.0,V,92.0,V,111.0,V,41.0,V,13.0,V,13.0,V,7.0,V,6.0,V,5.0,V,4.0,V,8.0,V,6.0,V,2.0,V,2.0,V
8,Barcelona,19,Barcelona,4,7,2019,10,18,3.0,V,3.0,V,4.0,V,4.0,V,2.0,V,5.0,V,27.0,V,74.0,V,79.0,V,94.0,V,62.0,V,46.0,V,48.0,V,37.0,V,27.0,V,21.0,V,6.0,V,6.0,V,3.0,V,2.0,V,2.0,V,7.0,V,14.0,V,38.0,V
8,Barcelona,19,Barcelona,4,7,2019,10,19,25.0,V,26.0,V,16.0,V,16.0,V,8.0,V,11.0,V,13.0,V,22.0,V,32.0,V,40.0,V,50.0,V,56.0,V,32.0,V,6.0,V,6.0,V,4.0,V,6.0,V,7.0,V,3.0,V,4.0,V,3.0,V,7.0,V,4.0,V,2.0,V
8,Barcelona,19,Barcelona,4,7,2019,10,20,4.0,V,22.0,V,17.0,V,16.0,V,3.0,V,2.0,V,2.0,V,5.0,V,26.0,V,8.0,V,9.0,V,6.0,V,6.0,V,7.0,V,6.0,V,3.0,V,2.0,V,3.0,V,2.0,V,3.0,V,3.0,V,2.0,V,3.0,V,3.0,V
8,Barcelona,19,Barcelona,4,7,2019,10,21,1.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V,2.0,V,5.0,V,,N,20.0,V,24.0,V,17.0,V,18.0,V,31.0,V,39.0,V,25.0,V,6.0,V,3.0,V,2.0,V,2.0,V,2.0,V,2.0,V,2.0,V,,N
8,Barcelona,19,Barcelona,4,7,2019,10,22,3.0,V,6.0,V,2.0,V,2.0,V,1.0,V,2.0,V,3.0,V,14.0,V,16.0,V,3.0,V,6.0,V,7.0,V,4.0,V,4.0,V,1.0,V,3.0,V,3.0,V,4.0,V,2.0,V,2.0,V,1.0,V,1.0,V,1.0,V,1.0,V
